x,217,221,225,229,233,237,241,245,249,APAR_213.1,APAR_214.2,APAR_215.3,APAR_216.4,APAR_217.5,APAR_218.6,APAR_219.7,APAR_220.8,APAR_221.9,APAR_222.10,APAR_223.11,APAR_224.12,APAR_225.13,APAR_226.14,APAR_227.15,APAR_228.16,APAR_229.17,APAR_230.18,APAR_231.19,FIF_203.3,FIF_204.4,FIF_205.5,FIF_206.6,FIF_207.7,APAR_16.16,APAR_17.17,APAR_18.18
2019-01-12--21:17:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.7,20.2,18.9,13.6,9.4,20.0,19.0,16.9,12.5,8.0,28.1,24.3,20.8,28.5,22.2,18.2,28.3,20.4,11.3,24.6,26.8,24.7,26.2,25.1,8.7,10.9,13.7
2019-01-12--21:21:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.7,20.2,18.9,13.6,9.4,20.0,19.0,16.9,12.5,8.0,28.1,24.3,20.8,28.5,22.2,18.2,28.3,20.4,11.3,24.6,26.8,24.7,26.2,25.1,8.7,10.9,13.7
2019-01-12--21:25:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.7,20.2,18.9,13.6,9.4,20.0,19.0,16.9,12.5,8.0,28.1,24.3,20.8,28.5,22.2,18.2,28.3,20.4,11.3,24.6,26.8,24.7,26.2,25.1,8.7,10.9,13.7
2019-01-12--21:28:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.7,20.2,18.9,13.6,9.4,20.0,19.0,16.9,12.5,8.0,28.1,24.3,20.8,28.5,22.2,18.2,28.3,20.4,11.3,24.6,26.8,24.7,26.2,25.1,8.7,10.9,13.7
2019-01-12--21:32:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.7,20.2,18.9,13.6,9.4,20.1,19.0,16.9,12.5,8.1,28.0,24.3,20.8,28.5,22.2,18.2,28.3,20.5,11.3,24.6,26.8,24.8,26.2,25.1,8.7,10.9,13.7
2019-01-12--21:35:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.7,20.2,18.9,13.6,9.4,20.1,19.0,16.9,12.5,8.1,28.0,24.3,20.8,28.5,22.2,18.2,28.3,20.5,11.3,24.6,26.8,24.8,26.2,25.1,8.7,10.9,13.7
2019-01-12--21:39:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.7,20.2,18.9,13.6,9.4,20.1,19.0,16.9,12.5,8.1,28.0,24.3,20.8,28.5,22.2,18.2,28.3,20.5,11.3,24.6,26.8,24.8,26.2,25.1,8.7,10.9,13.7
2019-01-12--21:43:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.7,20.2,18.9,13.6,9.4,20.1,19.0,16.9,12.5,8.1,28.0,24.3,20.8,28.5,22.2,18.2,28.3,20.5,11.3,24.6,26.8,24.8,26.2,25.1,8.7,10.9,13.7
2019-01-12--21:46:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.7,20.2,18.9,13.6,9.4,20.1,19.1,16.9,12.6,8.1,27.9,24.3,20.8,28.5,22.3,18.2,28.3,20.5,11.3,24.6,26.8,24.7,26.2,25.1,8.7,10.9,13.7
2019-01-12--21:50:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.7,20.2,18.9,13.6,9.4,20.1,19.1,16.9,12.6,8.1,27.9,24.3,20.8,28.5,22.3,18.2,28.3,20.5,11.3,24.6,26.8,24.7,26.2,25.1,8.7,10.9,13.7
2019-01-12--21:53:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.7,20.2,18.9,13.6,9.4,20.1,19.1,16.9,12.6,8.1,27.9,24.3,20.8,28.5,22.3,18.2,28.3,20.5,11.3,24.6,26.8,24.7,26.2,25.1,8.7,10.9,13.7
2019-01-12--21:57:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.7,20.2,18.9,13.6,9.4,20.1,19.1,16.9,12.6,8.1,27.9,24.3,20.8,28.5,22.3,18.2,28.3,20.5,11.3,24.6,26.8,24.7,26.2,25.1,8.7,10.9,13.7
2019-01-12--22:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.7,20.2,19.0,13.6,9.4,20.1,19.1,16.9,12.6,8.1,27.9,24.3,20.8,28.5,22.3,18.2,28.3,20.5,11.3,24.7,26.8,24.8,26.2,25.2,8.7,10.9,13.7
2019-01-12--22:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.7,20.2,19.0,13.6,9.4,20.1,19.1,16.9,12.6,8.1,27.9,24.3,20.8,28.5,22.3,18.2,28.3,20.5,11.3,24.7,26.8,24.8,26.2,25.2,8.7,10.9,13.7
2019-01-12--22:08:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.7,20.2,19.0,13.6,9.4,20.1,19.1,16.9,12.6,8.1,27.9,24.3,20.8,28.5,22.3,18.2,28.3,20.5,11.3,24.7,26.8,24.8,26.2,25.2,8.7,10.9,13.7
2019-01-12--22:11:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.7,20.2,19.0,13.6,9.4,20.1,19.1,16.9,12.6,8.1,27.9,24.3,20.8,28.5,22.3,18.2,28.3,20.5,11.3,24.7,26.8,24.8,26.2,25.2,8.7,10.9,13.7
2019-01-12--22:15:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.2,19.0,13.6,9.5,20.1,19.1,17.0,12.6,8.1,27.8,24.2,20.8,28.5,22.3,18.2,28.3,20.5,11.3,24.7,26.8,24.8,26.2,25.2,8.7,10.9,13.7
2019-01-12--22:19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.2,19.0,13.6,9.5,20.1,19.1,17.0,12.6,8.1,27.8,24.2,20.8,28.5,22.3,18.2,28.3,20.5,11.3,24.7,26.8,24.8,26.2,25.2,8.7,10.9,13.7
2019-01-12--22:22:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.2,19.0,13.6,9.5,20.1,19.1,17.0,12.6,8.1,27.8,24.2,20.8,28.5,22.3,18.2,28.3,20.5,11.3,24.7,26.8,24.8,26.2,25.2,8.7,10.9,13.7
2019-01-12--22:26:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.2,19.0,13.6,9.5,20.1,19.1,17.0,12.6,8.1,27.8,24.2,20.8,28.5,22.3,18.2,28.3,20.5,11.3,24.7,26.8,24.8,26.2,25.2,8.7,10.9,13.7
2019-01-12--22:29:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.2,19.0,13.6,9.5,20.1,19.1,17.0,12.6,8.1,27.8,24.2,20.8,28.5,22.3,18.2,28.3,20.5,11.3,24.7,26.8,24.8,26.2,25.2,8.7,10.9,13.7
2019-01-12--22:33:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.0,13.7,9.5,20.1,19.1,17.0,12.6,8.2,27.7,24.2,20.8,28.5,22.3,18.2,28.3,20.5,11.3,24.7,26.7,24.8,26.2,25.2,8.7,10.9,13.7
2019-01-12--22:37:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.0,13.7,9.5,20.1,19.1,17.0,12.6,8.2,27.7,24.2,20.8,28.5,22.3,18.2,28.3,20.5,11.3,24.7,26.7,24.8,26.2,25.2,8.7,10.9,13.7
2019-01-12--22:40:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.0,13.7,9.5,20.1,19.1,17.0,12.6,8.2,27.7,24.2,20.8,28.5,22.3,18.2,28.3,20.5,11.3,24.7,26.7,24.8,26.2,25.2,8.7,10.9,13.7
2019-01-12--22:44:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.0,13.7,9.5,20.1,19.1,17.0,12.6,8.2,27.7,24.2,20.8,28.5,22.3,18.2,28.3,20.5,11.3,24.7,26.7,24.8,26.2,25.2,8.7,10.9,13.7
2019-01-12--22:47:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.0,13.7,9.5,20.1,19.1,17.0,12.7,8.2,27.6,24.2,20.7,28.5,22.3,18.2,28.4,20.5,11.3,24.7,26.7,24.8,26.3,25.2,8.7,10.9,13.7
2019-01-12--22:51:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.0,13.7,9.5,20.1,19.1,17.0,12.7,8.2,27.6,24.2,20.7,28.5,22.3,18.2,28.4,20.5,11.3,24.7,26.7,24.8,26.3,25.2,8.7,10.9,13.7
2019-01-12--22:55:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.0,13.7,9.5,20.1,19.1,17.0,12.7,8.2,27.6,24.2,20.7,28.5,22.3,18.2,28.4,20.5,11.3,24.7,26.7,24.8,26.3,25.2,8.7,10.9,13.7
2019-01-12--22:58:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.0,13.7,9.5,20.1,19.1,17.0,12.7,8.2,27.6,24.2,20.7,28.5,22.3,18.2,28.4,20.5,11.3,24.7,26.7,24.8,26.3,25.2,8.7,10.9,13.7
2019-01-12--23:02:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.0,13.7,9.5,20.2,19.1,17.0,12.7,8.2,27.6,24.2,20.7,28.5,22.3,18.2,28.4,20.5,11.3,24.7,26.7,24.8,26.3,25.2,8.7,10.9,13.7
2019-01-12--23:05:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.0,13.7,9.5,20.2,19.1,17.0,12.7,8.2,27.6,24.2,20.7,28.5,22.3,18.2,28.4,20.5,11.3,24.7,26.7,24.8,26.3,25.2,8.7,10.9,13.7
2019-01-12--23:09:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.0,13.7,9.5,20.2,19.1,17.0,12.7,8.2,27.6,24.2,20.7,28.5,22.3,18.2,28.4,20.5,11.3,24.7,26.7,24.8,26.3,25.2,8.7,10.9,13.7
2019-01-12--23:13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.0,13.7,9.5,20.2,19.1,17.0,12.7,8.2,27.6,24.2,20.7,28.5,22.3,18.2,28.4,20.5,11.3,24.7,26.7,24.8,26.3,25.2,8.7,10.9,13.7
2019-01-12--23:16:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.1,13.7,9.6,20.2,19.2,17.1,12.7,8.2,27.5,24.2,20.7,28.6,22.3,18.2,28.4,20.5,11.3,24.7,26.7,24.8,26.3,25.2,8.7,10.9,13.7
2019-01-12--23:20:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.1,13.7,9.6,20.2,19.2,17.1,12.7,8.2,27.5,24.2,20.7,28.6,22.3,18.2,28.4,20.5,11.3,24.7,26.7,24.8,26.3,25.2,8.7,10.9,13.7
2019-01-12--23:23:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.1,13.7,9.6,20.2,19.2,17.1,12.7,8.2,27.5,24.2,20.7,28.6,22.3,18.2,28.4,20.5,11.3,24.7,26.7,24.8,26.3,25.2,8.7,10.9,13.7
2019-01-12--23:27:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.1,13.7,9.6,20.2,19.2,17.1,12.7,8.2,27.5,24.2,20.7,28.6,22.3,18.2,28.4,20.5,11.3,24.7,26.7,24.8,26.3,25.2,8.7,10.9,13.7
2019-01-12--23:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.1,13.8,9.6,20.2,19.2,17.1,12.7,8.3,27.5,24.1,20.7,28.6,22.3,18.2,28.5,20.5,11.3,24.8,26.7,24.8,26.3,25.2,8.7,10.9,13.7
2019-01-12--23:34:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.1,13.8,9.6,20.2,19.2,17.1,12.7,8.3,27.5,24.1,20.7,28.6,22.3,18.2,28.5,20.5,11.3,24.8,26.7,24.8,26.3,25.2,8.7,10.9,13.7
2019-01-12--23:38:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.1,13.8,9.6,20.2,19.2,17.1,12.7,8.3,27.5,24.1,20.7,28.6,22.3,18.2,28.5,20.5,11.3,24.8,26.7,24.8,26.3,25.2,8.7,10.9,13.7
2019-01-12--23:41:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8,20.3,19.1,13.8,9.6,20.2,19.2,17.1,12.7,8.3,27.5,24.1,20.7,28.6,22.3,18.2,28.5,20.5,11.3,24.8,26.7,24.8,26.3,25.2,8.7,10.9,13.7
2019-01-12--23:45:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.3,19.1,13.8,9.6,20.2,19.2,17.1,12.7,8.3,27.5,24.1,20.7,28.6,22.3,18.2,28.5,20.5,11.3,24.8,26.7,24.8,26.3,25.2,8.7,10.9,13.7
2019-01-12--23:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.3,19.1,13.8,9.6,20.2,19.2,17.1,12.7,8.3,27.6,24.1,20.7,28.6,22.3,18.2,28.5,20.5,11.3,24.8,26.7,24.8,26.3,25.3,8.7,10.9,13.7
2019-01-12--23:52:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.3,19.1,13.8,9.6,20.2,19.2,17.1,12.7,8.3,27.6,24.1,20.7,28.6,22.3,18.2,28.5,20.5,11.3,24.8,26.7,24.8,26.3,25.3,8.7,10.9,13.7
2019-01-12--23:56:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.3,19.1,13.8,9.6,20.2,19.2,17.1,12.7,8.3,27.6,24.1,20.7,28.6,22.3,18.2,28.5,20.5,11.3,24.8,26.7,24.8,26.3,25.3,8.7,10.9,13.7
2019-01-12--23:59:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.3,19.1,13.8,9.6,20.2,19.2,17.1,12.7,8.3,27.6,24.1,20.7,28.6,22.3,18.2,28.5,20.5,11.3,24.8,26.7,24.8,26.3,25.3,8.7,10.9,13.7
2019-01-13--00:03:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.4,19.1,13.8,9.6,20.2,19.2,17.1,12.8,8.3,27.6,24.1,20.7,28.6,22.3,18.2,28.5,20.6,11.3,24.8,26.7,24.7,26.4,25.2,8.7,10.9,13.7
2019-01-13--00:07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.4,19.1,13.8,9.6,20.2,19.2,17.1,12.8,8.3,27.6,24.1,20.7,28.6,22.3,18.2,28.5,20.6,11.3,24.8,26.7,24.7,26.4,25.2,8.7,10.9,13.7
2019-01-13--00:10:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.4,19.1,13.8,9.6,20.2,19.2,17.1,12.8,8.3,27.6,24.1,20.7,28.6,22.3,18.2,28.5,20.6,11.3,24.8,26.7,24.7,26.4,25.2,8.7,10.9,13.7
2019-01-13--00:14:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.4,19.1,13.8,9.6,20.2,19.2,17.1,12.8,8.3,27.6,24.1,20.7,28.6,22.3,18.2,28.5,20.6,11.3,24.8,26.7,24.7,26.4,25.2,8.7,10.9,13.7
2019-01-13--00:17:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.4,19.1,13.8,9.7,20.2,19.2,17.1,12.8,8.3,27.7,24.1,20.7,28.6,22.3,18.2,28.5,20.6,11.3,24.8,26.7,24.7,26.4,25.3,8.7,10.9,13.7
2019-01-13--00:21:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.4,19.1,13.8,9.7,20.2,19.2,17.1,12.8,8.3,27.7,24.1,20.7,28.6,22.3,18.2,28.5,20.6,11.3,24.8,26.7,24.7,26.4,25.3,8.7,10.9,13.7
2019-01-13--00:25:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.4,19.1,13.8,9.7,20.2,19.2,17.1,12.8,8.3,27.7,24.1,20.7,28.6,22.3,18.2,28.5,20.6,11.3,24.8,26.7,24.7,26.4,25.3,8.7,10.9,13.7
2019-01-13--00:28:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.4,19.1,13.8,9.7,20.2,19.2,17.1,12.8,8.3,27.7,24.1,20.7,28.6,22.3,18.2,28.5,20.6,11.3,24.8,26.7,24.7,26.4,25.3,8.7,10.9,13.7
2019-01-13--00:32:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.4,19.2,13.9,9.7,20.3,19.3,17.1,12.8,8.3,27.8,24.1,20.7,28.6,22.3,18.2,28.5,20.6,11.3,24.8,26.7,24.7,26.4,25.3,8.7,10.9,13.7
2019-01-13--00:35:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.4,19.2,13.9,9.7,20.3,19.3,17.1,12.8,8.3,27.8,24.1,20.7,28.6,22.3,18.2,28.5,20.6,11.3,24.8,26.7,24.7,26.4,25.3,8.7,10.9,13.7
2019-01-13--00:39:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.4,19.2,13.9,9.7,20.3,19.3,17.1,12.8,8.3,27.8,24.1,20.7,28.6,22.3,18.2,28.5,20.6,11.3,24.8,26.7,24.7,26.4,25.3,8.7,10.9,13.7
2019-01-13--00:43:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.4,19.2,13.9,9.7,20.3,19.3,17.1,12.8,8.3,27.8,24.1,20.7,28.6,22.3,18.2,28.5,20.6,11.3,24.8,26.7,24.7,26.4,25.3,8.7,10.9,13.7
2019-01-13--00:46:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.4,19.2,13.9,9.7,20.3,19.3,17.2,12.9,8.4,27.9,24.1,20.7,28.6,22.4,18.3,28.5,20.6,11.3,24.8,26.8,24.7,26.4,25.3,8.7,10.9,13.7
2019-01-13--00:50:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.4,19.2,13.9,9.7,20.3,19.3,17.2,12.9,8.4,27.9,24.1,20.7,28.6,22.4,18.3,28.5,20.6,11.3,24.8,26.8,24.7,26.4,25.3,8.7,10.9,13.7
2019-01-13--00:53:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.4,19.2,13.9,9.7,20.3,19.3,17.2,12.9,8.4,27.9,24.1,20.7,28.6,22.4,18.3,28.5,20.6,11.3,24.8,26.8,24.7,26.4,25.3,8.7,10.9,13.7
2019-01-13--00:57:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.4,19.2,13.9,9.7,20.3,19.3,17.2,12.9,8.4,27.9,24.1,20.7,28.6,22.4,18.3,28.5,20.6,11.3,24.8,26.8,24.7,26.4,25.3,8.7,10.9,13.7
2019-01-13--01:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.9,20.4,19.2,13.9,9.7,20.3,19.3,17.2,12.9,8.4,27.9,24.1,20.7,28.6,22.4,18.3,28.5,20.6,11.3,24.8,26.8,24.7,26.4,25.3,8.7,10.9,13.7
2019-01-13--01:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
