x,APAR_715.15,APAR_716.16,APAR_717.17,APAR_718.18,APAR_719.19,APAR_720.20,APAR_721.21,APAR_722.22,APAR_723.23,APAR_724.24,APAR_725.25,APAR_726.26,APAR_727.27,APAR_728.28,APAR_729.29,APAR_730.30,APAR_731.31,APAR_732.32,APAR_733.1,APAR_734.2,APAR_735.3,APAR_736.4,APAR_737.5,APAR_738.6,APAR_739.7,APAR_740.8,APAR_741.9,APAR_742.10,APAR_743.11,APAR_744.12,APAR_745.13,APAR_746.14,APAR_747.15,APAR_748.16,APAR_749.17,APAR_750.18,APAR_751.19,APAR_752.20,APAR_753.21,APAR_754.22,APAR_755.23,APAR_756.24,APAR_757.25,FIF_703.3,FIF_704.4,FIF_705.5,FIF_706.6,FIF_707.7,FIF_708.8,FIF_709.9,FIF_710.10
2019-01-10--19:36:00,39.9,40.1,38.0,49.0,75.0,39.3,37.7,35.0,53.9,76.4,49.7,50.6,51.0,62.7,34.9,37.4,39.3,51.1,36.4,37.3,35.0,44.2,53.3,40.4,42.8,36.9,48.0,63.3,62.6,48.1,36.5,34.1,66.8,49.9,38.0,24.9,56.8,40.5,30.7,24.8,81.4,54.6,82.8,24.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--19:39:36,39.9,40.1,38.0,49.0,75.0,39.3,37.7,35.0,53.9,76.4,49.7,50.6,51.0,62.7,34.9,37.4,39.3,51.1,36.4,37.3,35.0,44.2,53.3,40.4,42.8,36.9,48.0,63.3,62.6,48.1,36.5,34.1,66.8,49.9,38.0,24.9,56.8,40.5,30.7,24.8,81.4,54.6,82.8,24.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--19:43:12,39.9,40.1,38.0,49.0,75.0,39.3,37.7,35.0,53.9,76.4,49.7,50.6,51.0,62.7,34.9,37.4,39.3,51.1,36.4,37.3,35.0,44.2,53.3,40.4,42.8,36.9,48.0,63.3,62.6,48.1,36.5,34.1,66.8,49.9,38.0,24.9,56.8,40.5,30.7,24.8,81.4,54.6,82.8,24.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--19:46:48,39.5,39.4,38.0,49.0,75.0,39.3,37.7,34.9,53.9,76.4,49.7,50.6,51.0,62.7,34.9,37.3,39.3,51.0,36.4,37.2,35.0,44.1,53.3,40.4,42.8,36.9,48.0,63.3,62.6,48.1,36.5,34.1,66.9,49.8,37.9,25.0,56.8,40.5,30.7,24.7,81.4,54.7,83.0,24.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--19:50:24,39.5,39.4,38.0,49.0,75.0,39.3,37.7,34.9,53.9,76.4,49.7,50.6,51.0,62.7,34.9,37.3,39.3,51.0,36.4,37.2,35.0,44.1,53.3,40.4,42.8,36.9,48.0,63.3,62.6,48.1,36.5,34.1,66.9,49.8,37.9,25.0,56.8,40.5,30.7,24.7,81.4,54.7,83.0,24.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--19:54:00,39.5,39.4,38.0,49.0,75.0,39.3,37.7,34.9,53.9,76.4,49.7,50.6,51.0,62.7,34.9,37.3,39.3,51.0,36.4,37.2,35.0,44.1,53.3,40.4,42.8,36.9,48.0,63.3,62.6,48.1,36.5,34.1,66.9,49.8,37.9,25.0,56.8,40.5,30.7,24.7,81.4,54.7,83.0,24.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--19:57:36,39.5,39.4,38.0,49.0,75.0,39.3,37.7,34.9,53.9,76.4,49.7,50.6,51.0,62.7,34.9,37.3,39.3,51.0,36.4,37.2,35.0,44.1,53.3,40.4,42.8,36.9,48.0,63.3,62.6,48.1,36.5,34.1,66.9,49.8,37.9,25.0,56.8,40.5,30.7,24.7,81.4,54.7,83.0,24.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--20:01:12,39.7,39.7,37.9,49.0,75.0,39.3,37.7,34.9,53.9,76.4,49.7,50.6,51.0,62.7,34.8,37.2,39.3,51.0,36.3,37.2,35.0,44.1,53.3,40.4,42.8,36.9,48.0,63.3,62.6,48.1,36.6,34.1,66.9,49.8,37.9,25.0,56.7,40.3,30.7,24.5,81.4,54.5,82.7,24.000000,29.000000,24.000000,35.000000,31.000000,29.000000,31.000000,26.000000
2019-01-10--20:04:48,39.7,39.7,37.9,49.0,75.0,39.3,37.7,34.9,53.9,76.4,49.7,50.6,51.0,62.7,34.8,37.2,39.3,51.0,36.3,37.2,35.0,44.1,53.3,40.4,42.8,36.9,48.0,63.3,62.6,48.1,36.6,34.1,66.9,49.8,37.9,25.0,56.7,40.3,30.7,24.5,81.4,54.5,82.7,24.000000,29.000000,24.000000,35.000000,31.000000,29.000000,31.000000,26.000000
2019-01-10--20:08:24,39.7,39.7,37.9,49.0,75.0,39.3,37.7,34.9,53.9,76.4,49.7,50.6,51.0,62.7,34.8,37.2,39.3,51.0,36.3,37.2,35.0,44.1,53.3,40.4,42.8,36.9,48.0,63.3,62.6,48.1,36.6,34.1,66.9,49.8,37.9,25.0,56.7,40.3,30.7,24.5,81.4,54.5,82.7,24.000000,29.000000,24.000000,35.000000,31.000000,29.000000,31.000000,26.000000
2019-01-10--20:12:00,39.7,39.7,37.9,49.0,75.0,39.3,37.7,34.9,53.9,76.4,49.7,50.6,51.0,62.7,34.8,37.2,39.3,51.0,36.3,37.2,35.0,44.1,53.3,40.4,42.8,36.9,48.0,63.3,62.6,48.1,36.6,34.1,66.9,49.8,37.9,25.0,56.7,40.3,30.7,24.5,81.4,54.5,82.7,24.000000,29.000000,24.000000,35.000000,31.000000,29.000000,31.000000,26.000000
2019-01-10--20:15:36,39.5,39.5,37.9,49.0,75.1,39.2,37.6,34.9,53.9,76.5,49.7,50.6,51.0,62.8,34.8,37.2,39.3,50.9,36.3,37.1,35.0,44.1,53.3,40.3,42.7,36.9,47.9,63.3,62.6,48.1,36.6,34.0,66.9,49.8,37.9,24.8,56.8,40.4,30.7,24.5,81.4,54.6,82.9,24.000000,29.000000,24.000000,35.000000,31.000000,29.000000,31.000000,26.000000
2019-01-10--20:19:12,39.5,39.5,37.9,49.0,75.1,39.2,37.6,34.9,53.9,76.5,49.7,50.6,51.0,62.8,34.8,37.2,39.3,50.9,36.3,37.1,35.0,44.1,53.3,40.3,42.7,36.9,47.9,63.3,62.6,48.1,36.6,34.0,66.9,49.8,37.9,24.8,56.8,40.4,30.7,24.5,81.4,54.6,82.9,24.000000,29.000000,24.000000,35.000000,31.000000,29.000000,31.000000,26.000000
2019-01-10--20:22:48,39.5,39.5,37.9,49.0,75.1,39.2,37.6,34.9,53.9,76.5,49.7,50.6,51.0,62.8,34.8,37.2,39.3,50.9,36.3,37.1,35.0,44.1,53.3,40.3,42.7,36.9,47.9,63.3,62.6,48.1,36.6,34.0,66.9,49.8,37.9,24.8,56.8,40.4,30.7,24.5,81.4,54.6,82.9,24.000000,29.000000,24.000000,35.000000,31.000000,29.000000,31.000000,26.000000
2019-01-10--20:26:24,39.5,39.5,37.9,49.0,75.1,39.2,37.6,34.9,53.9,76.5,49.7,50.6,51.0,62.8,34.8,37.2,39.3,50.9,36.3,37.1,35.0,44.1,53.3,40.3,42.7,36.9,47.9,63.3,62.6,48.1,36.6,34.0,66.9,49.8,37.9,24.8,56.8,40.4,30.7,24.5,81.4,54.6,82.9,24.000000,29.000000,24.000000,35.000000,31.000000,29.000000,31.000000,26.000000
2019-01-10--20:30:00,39.5,39.5,37.9,49.0,75.1,39.2,37.6,34.9,53.9,76.5,49.7,50.6,51.0,62.8,34.8,37.2,39.3,50.9,36.3,37.1,35.0,44.1,53.3,40.3,42.7,36.9,47.9,63.3,62.6,48.1,36.6,34.0,66.9,49.8,37.9,24.8,56.8,40.4,30.7,24.5,81.4,54.6,82.9,24.000000,29.000000,24.000000,35.000000,31.000000,29.000000,31.000000,26.000000
2019-01-10--20:33:36,39.6,39.7,37.8,49.0,75.1,39.2,37.6,34.9,53.9,76.5,49.7,50.6,51.0,62.8,34.7,37.1,39.3,50.9,36.3,37.1,34.9,44.0,53.2,40.3,42.7,36.9,47.9,63.3,62.6,48.1,36.6,33.9,67.0,49.7,37.9,24.7,56.9,40.5,30.7,24.4,81.3,54.6,83.0,24.000000,30.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--20:37:12,39.6,39.7,37.8,49.0,75.1,39.2,37.6,34.9,53.9,76.5,49.7,50.6,51.0,62.8,34.7,37.1,39.3,50.9,36.3,37.1,34.9,44.0,53.2,40.3,42.7,36.9,47.9,63.3,62.6,48.1,36.6,33.9,67.0,49.7,37.9,24.7,56.9,40.5,30.7,24.4,81.3,54.6,83.0,24.000000,30.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--20:40:48,39.6,39.7,37.8,49.0,75.1,39.2,37.6,34.9,53.9,76.5,49.7,50.6,51.0,62.8,34.7,37.1,39.3,50.9,36.3,37.1,34.9,44.0,53.2,40.3,42.7,36.9,47.9,63.3,62.6,48.1,36.6,33.9,67.0,49.7,37.9,24.7,56.9,40.5,30.7,24.4,81.3,54.6,83.0,24.000000,30.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--20:44:24,39.6,39.7,37.8,49.0,75.1,39.2,37.6,34.9,53.9,76.5,49.7,50.6,51.0,62.8,34.7,37.1,39.3,50.9,36.3,37.1,34.9,44.0,53.2,40.3,42.7,36.9,47.9,63.3,62.6,48.1,36.6,33.9,67.0,49.7,37.9,24.7,56.9,40.5,30.7,24.4,81.3,54.6,83.0,24.000000,30.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--20:48:00,39.4,39.3,37.8,49.0,75.1,39.2,37.5,34.8,53.9,76.6,49.7,50.5,51.0,62.8,34.7,37.0,39.3,50.8,36.2,37.1,34.9,44.0,53.2,40.2,42.6,36.8,47.9,63.4,62.6,48.0,36.6,33.7,67.0,49.7,37.8,24.5,56.9,40.5,30.6,24.4,81.1,54.6,83.1,24.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--20:51:36,39.4,39.3,37.8,49.0,75.1,39.2,37.5,34.8,53.9,76.6,49.7,50.5,51.0,62.8,34.7,37.0,39.3,50.8,36.2,37.1,34.9,44.0,53.2,40.2,42.6,36.8,47.9,63.4,62.6,48.0,36.6,33.7,67.0,49.7,37.8,24.5,56.9,40.5,30.6,24.4,81.1,54.6,83.1,24.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--20:55:12,39.4,39.3,37.8,49.0,75.1,39.2,37.5,34.8,53.9,76.6,49.7,50.5,51.0,62.8,34.7,37.0,39.3,50.8,36.2,37.1,34.9,44.0,53.2,40.2,42.6,36.8,47.9,63.4,62.6,48.0,36.6,33.7,67.0,49.7,37.8,24.5,56.9,40.5,30.6,24.4,81.1,54.6,83.1,24.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--20:58:48,39.4,39.3,37.8,49.0,75.1,39.2,37.5,34.8,53.9,76.6,49.7,50.5,51.0,62.8,34.7,37.0,39.3,50.8,36.2,37.1,34.9,44.0,53.2,40.2,42.6,36.8,47.9,63.4,62.6,48.0,36.6,33.7,67.0,49.7,37.8,24.5,56.9,40.5,30.6,24.4,81.1,54.6,83.1,24.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--21:02:24,39.3,39.2,37.8,49.0,75.1,39.1,37.5,34.8,53.9,76.6,49.6,50.5,51.0,62.8,34.6,37.0,39.3,50.8,36.2,37.0,34.9,44.0,53.2,40.2,42.5,36.8,47.9,63.4,62.7,48.0,36.6,33.7,67.0,49.7,37.8,24.5,56.9,40.5,30.6,24.3,81.2,54.6,82.9,24.000000,30.000000,24.000000,34.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--21:06:00,39.3,39.2,37.8,49.0,75.1,39.1,37.5,34.8,53.9,76.6,49.6,50.5,51.0,62.8,34.6,37.0,39.3,50.8,36.2,37.0,34.9,44.0,53.2,40.2,42.5,36.8,47.9,63.4,62.7,48.0,36.6,33.7,67.0,49.7,37.8,24.5,56.9,40.5,30.6,24.3,81.2,54.6,82.9,24.000000,30.000000,24.000000,34.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--21:09:36,39.3,39.2,37.8,49.0,75.1,39.1,37.5,34.8,53.9,76.6,49.6,50.5,51.0,62.8,34.6,37.0,39.3,50.8,36.2,37.0,34.9,44.0,53.2,40.2,42.5,36.8,47.9,63.4,62.7,48.0,36.6,33.7,67.0,49.7,37.8,24.5,56.9,40.5,30.6,24.3,81.2,54.6,82.9,24.000000,30.000000,24.000000,34.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--21:13:12,39.3,39.2,37.8,49.0,75.1,39.1,37.5,34.8,53.9,76.6,49.6,50.5,51.0,62.8,34.6,37.0,39.3,50.8,36.2,37.0,34.9,44.0,53.2,40.2,42.5,36.8,47.9,63.4,62.7,48.0,36.6,33.7,67.0,49.7,37.8,24.5,56.9,40.5,30.6,24.3,81.2,54.6,82.9,24.000000,30.000000,24.000000,34.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--21:16:48,39.3,39.2,37.7,49.0,75.1,39.1,37.5,34.8,53.9,76.6,49.6,50.5,51.0,62.8,34.6,37.0,39.3,50.8,36.2,37.0,34.9,44.0,53.2,40.2,42.5,36.8,47.9,63.4,62.7,48.0,36.6,33.7,67.0,49.6,37.8,24.4,57.0,40.5,30.6,24.3,80.9,54.9,83.2,24.000000,29.000000,24.000000,35.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--21:20:24,39.3,39.2,37.7,49.0,75.1,39.1,37.5,34.8,53.9,76.6,49.6,50.5,51.0,62.8,34.6,37.0,39.3,50.8,36.2,37.0,34.9,44.0,53.2,40.2,42.5,36.8,47.9,63.4,62.7,48.0,36.6,33.7,67.0,49.6,37.8,24.4,57.0,40.5,30.6,24.3,80.9,54.9,83.2,24.000000,29.000000,24.000000,35.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--21:24:00,39.3,39.2,37.7,49.0,75.1,39.1,37.5,34.8,53.9,76.6,49.6,50.5,51.0,62.8,34.6,37.0,39.3,50.8,36.2,37.0,34.9,44.0,53.2,40.2,42.5,36.8,47.9,63.4,62.7,48.0,36.6,33.7,67.0,49.6,37.8,24.4,57.0,40.5,30.6,24.3,80.9,54.9,83.2,24.000000,29.000000,24.000000,35.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--21:27:36,39.3,39.2,37.7,49.0,75.1,39.1,37.5,34.8,53.9,76.6,49.6,50.5,51.0,62.8,34.6,37.0,39.3,50.8,36.2,37.0,34.9,44.0,53.2,40.2,42.5,36.8,47.9,63.4,62.7,48.0,36.6,33.7,67.0,49.6,37.8,24.4,57.0,40.5,30.6,24.3,80.9,54.9,83.2,24.000000,29.000000,24.000000,35.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--21:31:12,39.0,38.7,37.7,49.0,75.1,39.1,37.5,34.7,53.9,76.7,49.7,50.5,51.0,62.8,34.6,37.0,39.3,50.7,36.2,37.0,34.9,43.9,53.2,40.2,42.5,36.8,47.8,63.4,62.7,48.0,36.6,33.6,67.1,49.6,37.8,24.5,57.1,40.5,30.6,24.2,80.8,54.9,83.0,24.000000,31.000000,24.000000,35.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--21:34:48,39.0,38.7,37.7,49.0,75.1,39.1,37.5,34.7,53.9,76.7,49.7,50.5,51.0,62.8,34.6,37.0,39.3,50.7,36.2,37.0,34.9,43.9,53.2,40.2,42.5,36.8,47.8,63.4,62.7,48.0,36.6,33.6,67.1,49.6,37.8,24.5,57.1,40.5,30.6,24.2,80.8,54.9,83.0,24.000000,31.000000,24.000000,35.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--21:38:24,39.0,38.7,37.7,49.0,75.1,39.1,37.5,34.7,53.9,76.7,49.7,50.5,51.0,62.8,34.6,37.0,39.3,50.7,36.2,37.0,34.9,43.9,53.2,40.2,42.5,36.8,47.8,63.4,62.7,48.0,36.6,33.6,67.1,49.6,37.8,24.5,57.1,40.5,30.6,24.2,80.8,54.9,83.0,24.000000,31.000000,24.000000,35.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--21:42:00,39.0,38.7,37.7,49.0,75.1,39.1,37.5,34.7,53.9,76.7,49.7,50.5,51.0,62.8,34.6,37.0,39.3,50.7,36.2,37.0,34.9,43.9,53.2,40.2,42.5,36.8,47.8,63.4,62.7,48.0,36.6,33.6,67.1,49.6,37.8,24.5,57.1,40.5,30.6,24.2,80.8,54.9,83.0,24.000000,31.000000,24.000000,35.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--21:45:36,39.0,38.7,37.7,49.0,75.1,39.1,37.5,34.7,53.9,76.7,49.7,50.5,51.0,62.8,34.6,37.0,39.3,50.7,36.2,37.0,34.9,43.9,53.2,40.2,42.5,36.8,47.8,63.4,62.7,48.0,36.6,33.6,67.1,49.6,37.8,24.5,57.1,40.5,30.6,24.2,80.8,54.9,83.0,24.000000,31.000000,24.000000,35.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--21:49:12,39.0,38.7,37.7,49.0,75.1,39.1,37.5,34.7,53.9,76.7,49.6,50.5,50.9,62.8,34.6,37.0,39.3,50.7,36.1,37.0,34.9,43.9,53.2,40.2,42.5,36.8,47.8,63.4,62.7,48.0,36.6,33.6,67.1,49.6,37.8,24.5,57.1,40.5,30.6,24.1,80.6,55.1,83.1,24.000000,30.000000,24.000000,35.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--21:52:48,39.0,38.7,37.7,49.0,75.1,39.1,37.5,34.7,53.9,76.7,49.6,50.5,50.9,62.8,34.6,37.0,39.3,50.7,36.1,37.0,34.9,43.9,53.2,40.2,42.5,36.8,47.8,63.4,62.7,48.0,36.6,33.6,67.1,49.6,37.8,24.5,57.1,40.5,30.6,24.1,80.6,55.1,83.1,24.000000,30.000000,24.000000,35.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--21:56:24,39.0,38.7,37.7,49.0,75.1,39.1,37.5,34.7,53.9,76.7,49.6,50.5,50.9,62.8,34.6,37.0,39.3,50.7,36.1,37.0,34.9,43.9,53.2,40.2,42.5,36.8,47.8,63.4,62.7,48.0,36.6,33.6,67.1,49.6,37.8,24.5,57.1,40.5,30.6,24.1,80.6,55.1,83.1,24.000000,30.000000,24.000000,35.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--22:00:00,39.0,38.7,37.7,49.0,75.1,39.1,37.5,34.7,53.9,76.7,49.6,50.5,50.9,62.8,34.6,37.0,39.3,50.7,36.1,37.0,34.9,43.9,53.2,40.2,42.5,36.8,47.8,63.4,62.7,48.0,36.6,33.6,67.1,49.6,37.8,24.5,57.1,40.5,30.6,24.1,80.6,55.1,83.1,24.000000,30.000000,24.000000,35.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--22:03:36,38.6,38.0,37.6,48.9,75.1,39.1,37.5,34.7,53.9,76.7,49.6,50.5,51.0,62.8,34.6,37.0,39.3,50.7,36.2,37.0,34.9,43.9,53.2,40.2,42.6,36.8,47.8,63.4,62.7,48.0,36.6,33.6,67.1,49.6,37.8,24.6,57.1,40.5,30.6,24.0,80.6,55.2,82.5,24.000000,30.000000,24.000000,35.000000,31.000000,28.000000,31.000000,26.000000
2019-01-10--22:07:12,38.6,38.0,37.6,48.9,75.1,39.1,37.5,34.7,53.9,76.7,49.6,50.5,51.0,62.8,34.6,37.0,39.3,50.7,36.2,37.0,34.9,43.9,53.2,40.2,42.6,36.8,47.8,63.4,62.7,48.0,36.6,33.6,67.1,49.6,37.8,24.6,57.1,40.5,30.6,24.0,80.6,55.2,82.5,24.000000,30.000000,24.000000,35.000000,31.000000,28.000000,31.000000,26.000000
2019-01-10--22:10:48,38.6,38.0,37.6,48.9,75.1,39.1,37.5,34.7,53.9,76.7,49.6,50.5,51.0,62.8,34.6,37.0,39.3,50.7,36.2,37.0,34.9,43.9,53.2,40.2,42.6,36.8,47.8,63.4,62.7,48.0,36.6,33.6,67.1,49.6,37.8,24.6,57.1,40.5,30.6,24.0,80.6,55.2,82.5,24.000000,30.000000,24.000000,35.000000,31.000000,28.000000,31.000000,26.000000
2019-01-10--22:14:24,38.6,38.0,37.6,48.9,75.1,39.1,37.5,34.7,53.9,76.7,49.6,50.5,51.0,62.8,34.6,37.0,39.3,50.7,36.2,37.0,34.9,43.9,53.2,40.2,42.6,36.8,47.8,63.4,62.7,48.0,36.6,33.6,67.1,49.6,37.8,24.6,57.1,40.5,30.6,24.0,80.6,55.2,82.5,24.000000,30.000000,24.000000,35.000000,31.000000,28.000000,31.000000,26.000000
2019-01-10--22:18:00,39.0,38.8,37.6,48.9,75.2,39.0,37.4,34.7,53.9,76.8,49.6,50.5,51.0,62.8,34.6,37.0,39.3,50.6,36.1,37.0,34.8,43.9,53.2,40.2,42.6,36.8,47.8,63.5,62.7,48.0,36.6,33.6,67.1,49.5,37.7,24.5,57.1,40.4,30.6,24.0,80.5,55.2,82.4,24.000000,30.000000,23.000000,35.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--22:21:36,39.0,38.8,37.6,48.9,75.2,39.0,37.4,34.7,53.9,76.8,49.6,50.5,51.0,62.8,34.6,37.0,39.3,50.6,36.1,37.0,34.8,43.9,53.2,40.2,42.6,36.8,47.8,63.5,62.7,48.0,36.6,33.6,67.1,49.5,37.7,24.5,57.1,40.4,30.6,24.0,80.5,55.2,82.4,24.000000,30.000000,23.000000,35.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--22:25:12,39.0,38.8,37.6,48.9,75.2,39.0,37.4,34.7,53.9,76.8,49.6,50.5,51.0,62.8,34.6,37.0,39.3,50.6,36.1,37.0,34.8,43.9,53.2,40.2,42.6,36.8,47.8,63.5,62.7,48.0,36.6,33.6,67.1,49.5,37.7,24.5,57.1,40.4,30.6,24.0,80.5,55.2,82.4,24.000000,30.000000,23.000000,35.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--22:28:48,39.0,38.8,37.6,48.9,75.2,39.0,37.4,34.7,53.9,76.8,49.6,50.5,51.0,62.8,34.6,37.0,39.3,50.6,36.1,37.0,34.8,43.9,53.2,40.2,42.6,36.8,47.8,63.5,62.7,48.0,36.6,33.6,67.1,49.5,37.7,24.5,57.1,40.4,30.6,24.0,80.5,55.2,82.4,24.000000,30.000000,23.000000,35.000000,32.000000,28.000000,31.000000,26.000000
2019-01-10--22:32:24,39.1,39.0,37.5,48.9,75.2,39.0,37.4,34.7,53.9,76.8,49.7,50.6,51.0,62.8,34.6,37.0,39.3,50.6,36.1,37.0,34.8,43.9,53.2,40.2,42.6,36.7,47.8,63.5,62.7,48.0,36.6,33.6,67.2,49.5,37.7,24.3,57.2,40.5,30.6,24.0,80.5,55.1,82.8,24.000000,29.000000,23.000000,35.000000,31.000000,28.000000,31.000000,26.000000
2019-01-10--22:36:00,39.1,39.0,37.5,48.9,75.2,39.0,37.4,34.7,53.9,76.8,49.7,50.6,51.0,62.8,34.6,37.0,39.3,50.6,36.1,37.0,34.8,43.9,53.2,40.2,42.6,36.7,47.8,63.5,62.7,48.0,36.6,33.6,67.2,49.5,37.7,24.3,57.2,40.5,30.6,24.0,80.5,55.1,82.8,24.000000,29.000000,23.000000,35.000000,31.000000,28.000000,31.000000,26.000000
2019-01-10--22:39:36,39.1,39.0,37.5,48.9,75.2,39.0,37.4,34.7,53.9,76.8,49.7,50.6,51.0,62.8,34.6,37.0,39.3,50.6,36.1,37.0,34.8,43.9,53.2,40.2,42.6,36.7,47.8,63.5,62.7,48.0,36.6,33.6,67.2,49.5,37.7,24.3,57.2,40.5,30.6,24.0,80.5,55.1,82.8,24.000000,29.000000,23.000000,35.000000,31.000000,28.000000,31.000000,26.000000
2019-01-10--22:43:12,39.1,39.0,37.5,48.9,75.2,39.0,37.4,34.7,53.9,76.8,49.7,50.6,51.0,62.8,34.6,37.0,39.3,50.6,36.1,37.0,34.8,43.9,53.2,40.2,42.6,36.7,47.8,63.5,62.7,48.0,36.6,33.6,67.2,49.5,37.7,24.3,57.2,40.5,30.6,24.0,80.5,55.1,82.8,24.000000,29.000000,23.000000,35.000000,31.000000,28.000000,31.000000,26.000000
2019-01-10--22:46:48,38.9,38.6,37.5,48.8,75.2,39.0,37.4,34.7,53.9,76.8,49.7,50.5,51.0,62.8,34.6,37.0,39.3,50.6,36.1,36.9,34.8,43.9,53.2,40.2,42.6,36.7,47.8,63.5,62.8,48.0,36.6,33.5,67.2,49.5,37.7,24.3,57.2,40.3,30.6,24.0,80.5,55.1,82.9,24.000000,30.000000,23.000000,35.000000,31.000000,28.000000,31.000000,26.000000
2019-01-10--22:50:24,38.9,38.6,37.5,48.8,75.2,39.0,37.4,34.7,53.9,76.8,49.7,50.5,51.0,62.8,34.6,37.0,39.3,50.6,36.1,36.9,34.8,43.9,53.2,40.2,42.6,36.7,47.8,63.5,62.8,48.0,36.6,33.5,67.2,49.5,37.7,24.3,57.2,40.3,30.6,24.0,80.5,55.1,82.9,24.000000,30.000000,23.000000,35.000000,31.000000,28.000000,31.000000,26.000000
2019-01-10--22:54:00,38.9,38.6,37.5,48.8,75.2,39.0,37.4,34.7,53.9,76.8,49.7,50.5,51.0,62.8,34.6,37.0,39.3,50.6,36.1,36.9,34.8,43.9,53.2,40.2,42.6,36.7,47.8,63.5,62.8,48.0,36.6,33.5,67.2,49.5,37.7,24.3,57.2,40.3,30.6,24.0,80.5,55.1,82.9,24.000000,30.000000,23.000000,35.000000,31.000000,28.000000,31.000000,26.000000
2019-01-10--22:57:36,38.9,38.6,37.5,48.8,75.2,39.0,37.4,34.7,53.9,76.8,49.7,50.5,51.0,62.8,34.6,37.0,39.3,50.6,36.1,36.9,34.8,43.9,53.2,40.2,42.6,36.7,47.8,63.5,62.8,48.0,36.6,33.5,67.2,49.5,37.7,24.3,57.2,40.3,30.6,24.0,80.5,55.1,82.9,24.000000,30.000000,23.000000,35.000000,31.000000,28.000000,31.000000,26.000000
2019-01-10--23:01:12,39.1,38.9,37.5,48.8,75.2,39.0,37.4,34.6,53.9,76.9,49.7,50.6,51.0,62.8,34.6,37.0,39.4,50.5,36.1,36.9,34.8,43.8,53.2,40.2,42.6,36.7,47.8,63.5,62.8,47.9,36.5,33.5,67.2,49.5,37.7,24.2,57.2,40.3,30.6,24.0,80.5,55.0,82.2,24.000000,30.000000,23.000000,35.000000,31.000000,28.000000,31.000000,26.000000
2019-01-10--23:04:48,39.1,38.9,37.5,48.8,75.2,39.0,37.4,34.6,53.9,76.9,49.7,50.6,51.0,62.8,34.6,37.0,39.4,50.5,36.1,36.9,34.8,43.8,53.2,40.2,42.6,36.7,47.8,63.5,62.8,47.9,36.5,33.5,67.2,49.5,37.7,24.2,57.2,40.3,30.6,24.0,80.5,55.0,82.2,24.000000,30.000000,23.000000,35.000000,31.000000,28.000000,31.000000,26.000000
2019-01-10--23:08:24,39.1,38.9,37.5,48.8,75.2,39.0,37.4,34.6,53.9,76.9,49.7,50.6,51.0,62.8,34.6,37.0,39.4,50.5,36.1,36.9,34.8,43.8,53.2,40.2,42.6,36.7,47.8,63.5,62.8,47.9,36.5,33.5,67.2,49.5,37.7,24.2,57.2,40.3,30.6,24.0,80.5,55.0,82.2,24.000000,30.000000,23.000000,35.000000,31.000000,28.000000,31.000000,26.000000
