x,APAR_715.15,APAR_716.16,APAR_717.17,APAR_718.18,APAR_719.19,APAR_720.20,APAR_721.21,APAR_722.22,APAR_723.23,APAR_724.24,APAR_725.25,APAR_726.26,APAR_727.27,APAR_728.28,APAR_729.29,APAR_730.30,APAR_731.31,APAR_732.32,APAR_733.1,APAR_734.2,APAR_735.3,APAR_736.4,APAR_737.5,APAR_738.6,APAR_739.7,APAR_740.8,APAR_741.9,APAR_742.10,APAR_743.11,APAR_744.12,APAR_745.13,APAR_746.14,APAR_747.15,APAR_748.16,APAR_749.17,APAR_750.18,APAR_751.19,APAR_752.20,APAR_753.21,APAR_754.22,APAR_755.23,APAR_756.24,APAR_757.25,FIF_703.3,FIF_704.4,FIF_705.5,FIF_706.6,FIF_707.7,FIF_708.8,FIF_709.9,FIF_710.10
2019-01-15--00:53:48,37.5,38.2,40.3,51.1,75.6,33.8,34.0,32.7,51.5,77.2,51.3,51.4,53.0,62.3,31.8,32.8,41.5,46.1,31.6,31.2,37.5,42.4,49.1,35.4,34.2,38.3,46.6,58.8,59.0,46.1,38.6,29.1,67.3,49.8,39.8,25.6,56.3,41.4,34.2,27.9,85.1,58.9,88.4,34.000000,38.000000,34.000000,36.000000,29.000000,32.000000,32.000000,36.000000
2019-01-15--00:57:24,37.0,37.5,40.2,51.2,75.5,33.1,33.8,32.6,51.5,77.3,51.4,51.3,53.0,62.2,31.7,32.7,41.5,46.1,31.8,31.4,37.4,42.4,49.1,36.0,34.8,38.2,46.7,58.8,58.9,46.3,38.7,29.5,67.3,49.8,39.7,26.0,56.4,42.0,34.4,28.2,85.1,58.5,88.4,33.000000,38.000000,34.000000,37.000000,29.000000,32.000000,32.000000,35.000000
2019-01-15--01:01:00,37.0,37.5,40.2,51.2,75.5,33.1,33.8,32.6,51.5,77.3,51.4,51.3,53.0,62.2,31.7,32.7,41.5,46.1,31.8,31.4,37.4,42.4,49.1,36.0,34.8,38.2,46.7,58.8,58.9,46.3,38.7,29.5,67.3,49.8,39.7,26.0,56.4,42.0,34.4,28.2,85.1,58.5,88.4,33.000000,38.000000,34.000000,37.000000,29.000000,32.000000,32.000000,35.000000
2019-01-15--01:04:36,36.8,37.5,40.0,51.1,75.5,32.9,33.6,32.4,51.5,77.3,51.4,51.3,53.0,62.1,31.7,32.7,41.6,46.1,31.9,31.6,37.5,42.4,49.1,36.4,35.3,38.2,46.7,58.7,58.8,46.5,38.8,29.8,67.3,49.7,39.7,26.2,56.6,42.4,34.5,28.2,85.1,58.6,87.9,33.000000,38.000000,34.000000,37.000000,29.000000,32.000000,32.000000,34.000000
2019-01-15--01:08:12,36.8,37.5,40.0,51.1,75.5,32.9,33.6,32.4,51.5,77.3,51.4,51.3,53.0,62.1,31.7,32.7,41.6,46.1,31.9,31.6,37.5,42.4,49.1,36.4,35.3,38.2,46.7,58.7,58.8,46.5,38.8,29.8,67.3,49.7,39.7,26.2,56.6,42.4,34.5,28.2,85.1,58.6,87.9,33.000000,38.000000,34.000000,37.000000,29.000000,32.000000,32.000000,34.000000
2019-01-15--01:11:48,36.8,37.5,40.0,51.1,75.5,32.9,33.6,32.4,51.5,77.3,51.4,51.3,53.0,62.1,31.7,32.7,41.6,46.1,31.9,31.6,37.5,42.4,49.1,36.4,35.3,38.2,46.7,58.7,58.8,46.5,38.8,29.8,67.3,49.7,39.7,26.2,56.6,42.4,34.5,28.2,85.1,58.6,87.9,33.000000,38.000000,34.000000,37.000000,29.000000,32.000000,32.000000,34.000000
2019-01-15--01:15:24,36.8,37.5,40.0,51.2,75.5,32.9,33.6,32.4,51.5,77.3,51.4,51.3,53.0,62.1,31.7,32.7,41.6,46.1,32.0,31.7,37.5,42.4,49.0,36.7,35.7,38.2,46.7,58.6,58.8,46.6,38.9,29.9,67.3,49.7,39.7,26.4,56.6,42.7,34.6,28.2,84.8,58.5,87.1,32.000000,38.000000,34.000000,37.000000,29.000000,32.000000,32.000000,34.000000
2019-01-15--01:19:00,36.8,37.5,40.0,51.2,75.5,32.9,33.6,32.4,51.5,77.3,51.4,51.3,53.0,62.1,31.7,32.7,41.6,46.1,32.0,31.7,37.5,42.4,49.0,36.7,35.7,38.2,46.7,58.6,58.8,46.6,38.9,29.9,67.3,49.7,39.7,26.4,56.6,42.7,34.6,28.2,84.8,58.5,87.1,32.000000,38.000000,34.000000,37.000000,29.000000,32.000000,32.000000,34.000000
2019-01-15--01:22:36,36.8,37.5,40.0,51.2,75.5,32.9,33.6,32.4,51.5,77.3,51.4,51.3,53.0,62.1,31.7,32.7,41.6,46.1,32.0,31.7,37.5,42.4,49.0,36.7,35.7,38.2,46.7,58.6,58.8,46.6,38.9,29.9,67.3,49.7,39.7,26.4,56.6,42.7,34.6,28.2,84.8,58.5,87.1,32.000000,38.000000,34.000000,37.000000,29.000000,32.000000,32.000000,34.000000
2019-01-15--01:26:12,36.8,37.5,40.0,51.2,75.5,32.9,33.6,32.4,51.5,77.3,51.4,51.3,53.0,62.1,31.7,32.7,41.6,46.1,32.0,31.7,37.5,42.4,49.0,36.7,35.7,38.2,46.7,58.6,58.8,46.6,38.9,29.9,67.3,49.7,39.7,26.4,56.6,42.7,34.6,28.2,84.8,58.5,87.1,32.000000,38.000000,34.000000,37.000000,29.000000,32.000000,32.000000,34.000000
2019-01-15--01:29:48,36.8,37.5,40.0,51.2,75.5,32.9,33.6,32.4,51.5,77.3,51.4,51.3,53.0,62.1,31.7,32.7,41.6,46.1,32.0,31.7,37.5,42.4,49.0,36.7,35.7,38.2,46.7,58.6,58.8,46.6,38.9,29.9,67.3,49.7,39.7,26.4,56.6,42.7,34.6,28.2,84.8,58.5,87.1,32.000000,38.000000,34.000000,37.000000,29.000000,32.000000,32.000000,34.000000
2019-01-15--01:33:24,36.7,37.4,39.9,51.3,75.4,33.0,33.6,32.3,51.6,77.3,51.5,51.4,52.9,62.1,31.8,32.8,41.6,46.0,32.0,31.7,37.5,42.4,49.0,36.8,36.0,38.2,46.7,58.5,58.7,46.6,38.9,29.9,67.3,49.7,39.7,26.3,56.7,42.8,34.6,28.2,84.4,58.1,86.6,32.000000,38.000000,34.000000,37.000000,29.000000,32.000000,32.000000,33.000000
2019-01-15--01:37:00,36.7,37.4,39.9,51.3,75.4,33.0,33.6,32.3,51.6,77.3,51.5,51.4,52.9,62.1,31.8,32.8,41.6,46.0,32.0,31.7,37.5,42.4,49.0,36.8,36.0,38.2,46.7,58.5,58.7,46.6,38.9,29.9,67.3,49.7,39.7,26.3,56.7,42.8,34.6,28.2,84.4,58.1,86.6,32.000000,38.000000,34.000000,37.000000,29.000000,32.000000,32.000000,33.000000
2019-01-15--01:40:36,36.7,37.4,39.9,51.3,75.4,33.0,33.6,32.3,51.6,77.3,51.5,51.4,52.9,62.1,31.8,32.8,41.6,46.0,32.0,31.7,37.5,42.4,49.0,36.8,36.0,38.2,46.7,58.5,58.7,46.6,38.9,29.9,67.3,49.7,39.7,26.3,56.7,42.8,34.6,28.2,84.4,58.1,86.6,32.000000,38.000000,34.000000,37.000000,29.000000,32.000000,32.000000,33.000000
2019-01-15--01:44:12,36.7,37.4,39.9,51.3,75.4,33.0,33.6,32.3,51.6,77.3,51.5,51.4,52.9,62.1,31.8,32.8,41.6,46.0,32.0,31.7,37.5,42.4,49.0,36.8,36.0,38.2,46.7,58.5,58.7,46.6,38.9,29.9,67.3,49.7,39.7,26.3,56.7,42.8,34.6,28.2,84.4,58.1,86.6,32.000000,38.000000,34.000000,37.000000,29.000000,32.000000,32.000000,33.000000
2019-01-15--01:47:48,36.8,37.5,39.9,51.3,75.4,33.1,33.7,32.3,51.7,77.3,51.5,51.4,52.9,62.0,31.9,32.9,41.6,46.0,31.9,31.8,37.5,42.4,48.9,36.8,36.1,38.2,46.6,58.5,58.7,46.5,38.9,29.9,67.3,49.7,39.7,26.3,56.7,42.8,34.7,28.3,84.0,57.4,86.1,31.000000,38.000000,34.000000,37.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--01:51:24,36.8,37.5,39.9,51.3,75.4,33.1,33.7,32.3,51.7,77.3,51.5,51.4,52.9,62.0,31.9,32.9,41.6,46.0,31.9,31.8,37.5,42.4,48.9,36.8,36.1,38.2,46.6,58.5,58.7,46.5,38.9,29.9,67.3,49.7,39.7,26.3,56.7,42.8,34.7,28.3,84.0,57.4,86.1,31.000000,38.000000,34.000000,37.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--01:55:00,36.8,37.5,39.9,51.3,75.4,33.1,33.7,32.3,51.7,77.3,51.5,51.4,52.9,62.0,31.9,32.9,41.6,46.0,31.9,31.8,37.5,42.4,48.9,36.8,36.1,38.2,46.6,58.5,58.7,46.5,38.9,29.9,67.3,49.7,39.7,26.3,56.7,42.8,34.7,28.3,84.0,57.4,86.1,31.000000,38.000000,34.000000,37.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--01:58:36,36.8,37.5,39.9,51.3,75.4,33.1,33.7,32.3,51.7,77.3,51.5,51.4,52.9,62.0,31.9,32.9,41.6,46.0,31.9,31.8,37.5,42.4,48.9,36.8,36.1,38.2,46.6,58.5,58.7,46.5,38.9,29.9,67.3,49.7,39.7,26.3,56.7,42.8,34.7,28.3,84.0,57.4,86.1,31.000000,38.000000,34.000000,37.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--02:02:12,36.9,37.7,39.9,51.4,75.3,33.1,33.7,32.3,51.7,77.3,51.5,51.4,52.9,62.0,31.9,32.9,41.7,46.0,32.0,31.8,37.6,42.4,48.9,36.8,36.2,38.3,46.6,58.4,58.6,46.5,38.9,29.8,67.3,49.7,39.7,26.1,56.7,42.9,34.7,28.6,83.8,56.7,85.7,31.000000,38.000000,34.000000,36.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--02:05:48,36.9,37.7,39.9,51.4,75.3,33.1,33.7,32.3,51.7,77.3,51.5,51.4,52.9,62.0,31.9,32.9,41.7,46.0,32.0,31.8,37.6,42.4,48.9,36.8,36.2,38.3,46.6,58.4,58.6,46.5,38.9,29.8,67.3,49.7,39.7,26.1,56.7,42.9,34.7,28.6,83.8,56.7,85.7,31.000000,38.000000,34.000000,36.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--02:09:24,36.9,37.7,39.9,51.4,75.3,33.1,33.7,32.3,51.7,77.3,51.5,51.4,52.9,62.0,31.9,32.9,41.7,46.0,32.0,31.8,37.6,42.4,48.9,36.8,36.2,38.3,46.6,58.4,58.6,46.5,38.9,29.8,67.3,49.7,39.7,26.1,56.7,42.9,34.7,28.6,83.8,56.7,85.7,31.000000,38.000000,34.000000,36.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--02:13:00,36.9,37.7,39.9,51.4,75.3,33.1,33.7,32.3,51.7,77.3,51.5,51.4,52.9,62.0,31.9,32.9,41.7,46.0,32.0,31.8,37.6,42.4,48.9,36.8,36.2,38.3,46.6,58.4,58.6,46.5,38.9,29.8,67.3,49.7,39.7,26.1,56.7,42.9,34.7,28.6,83.8,56.7,85.7,31.000000,38.000000,34.000000,36.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--02:16:36,36.8,37.4,39.9,51.4,75.3,33.0,33.7,32.3,51.7,77.3,51.6,51.4,52.9,62.0,31.9,32.9,41.7,46.0,32.1,32.0,37.6,42.4,48.9,36.8,36.3,38.3,46.5,58.3,58.6,46.5,38.9,29.9,67.2,49.7,39.7,25.9,56.7,43.0,34.8,28.8,83.6,55.8,85.5,31.000000,38.000000,34.000000,36.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--02:20:12,36.8,37.4,39.9,51.4,75.3,33.0,33.7,32.3,51.7,77.3,51.6,51.4,52.9,62.0,31.9,32.9,41.7,46.0,32.1,32.0,37.6,42.4,48.9,36.8,36.3,38.3,46.5,58.3,58.6,46.5,38.9,29.9,67.2,49.7,39.7,25.9,56.7,43.0,34.8,28.8,83.6,55.8,85.5,31.000000,38.000000,34.000000,36.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--02:23:48,36.8,37.4,39.9,51.4,75.3,33.0,33.7,32.3,51.7,77.3,51.6,51.4,52.9,62.0,31.9,32.9,41.7,46.0,32.1,32.0,37.6,42.4,48.9,36.8,36.3,38.3,46.5,58.3,58.6,46.5,38.9,29.9,67.2,49.7,39.7,25.9,56.7,43.0,34.8,28.8,83.6,55.8,85.5,31.000000,38.000000,34.000000,36.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--02:27:24,36.8,37.4,39.9,51.4,75.3,33.0,33.7,32.3,51.7,77.3,51.6,51.4,52.9,62.0,31.9,32.9,41.7,46.0,32.1,32.0,37.6,42.4,48.9,36.8,36.3,38.3,46.5,58.3,58.6,46.5,38.9,29.9,67.2,49.7,39.7,25.9,56.7,43.0,34.8,28.8,83.6,55.8,85.5,31.000000,38.000000,34.000000,36.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--02:31:00,36.9,37.5,39.9,51.3,75.2,33.0,33.7,32.3,51.7,77.3,51.6,51.4,52.9,61.9,31.9,32.9,41.7,46.0,32.2,32.1,37.6,42.3,48.9,36.8,36.3,38.2,46.5,58.2,58.6,46.5,39.0,29.9,67.2,49.7,39.7,25.8,56.7,43.1,34.8,29.0,83.5,55.2,85.8,32.000000,38.000000,34.000000,36.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--02:34:36,36.9,37.5,39.9,51.3,75.2,33.0,33.7,32.3,51.7,77.3,51.6,51.4,52.9,61.9,31.9,32.9,41.7,46.0,32.2,32.1,37.6,42.3,48.9,36.8,36.3,38.2,46.5,58.2,58.6,46.5,39.0,29.9,67.2,49.7,39.7,25.8,56.7,43.1,34.8,29.0,83.5,55.2,85.8,32.000000,38.000000,34.000000,36.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--02:38:12,36.9,37.5,39.9,51.3,75.2,33.0,33.7,32.3,51.7,77.3,51.6,51.4,52.9,61.9,31.9,32.9,41.7,46.0,32.2,32.1,37.6,42.3,48.9,36.8,36.3,38.2,46.5,58.2,58.6,46.5,39.0,29.9,67.2,49.7,39.7,25.8,56.7,43.1,34.8,29.0,83.5,55.2,85.8,32.000000,38.000000,34.000000,36.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--02:41:48,36.9,37.5,39.9,51.3,75.2,33.0,33.7,32.3,51.7,77.3,51.6,51.4,52.9,61.9,31.9,32.9,41.7,46.0,32.2,32.1,37.6,42.3,48.9,36.8,36.3,38.2,46.5,58.2,58.6,46.5,39.0,29.9,67.2,49.7,39.7,25.8,56.7,43.1,34.8,29.0,83.5,55.2,85.8,32.000000,38.000000,34.000000,36.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--02:45:24,36.9,37.5,39.9,51.3,75.2,33.0,33.7,32.3,51.7,77.3,51.6,51.4,52.9,61.9,31.9,32.9,41.7,46.0,32.2,32.1,37.6,42.3,48.9,36.8,36.3,38.2,46.5,58.2,58.6,46.5,39.0,29.9,67.2,49.7,39.7,25.8,56.7,43.1,34.8,29.0,83.5,55.2,85.8,32.000000,38.000000,34.000000,36.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--02:49:00,37.3,38.2,39.8,51.3,75.3,33.2,33.7,32.3,51.7,77.2,51.6,51.4,52.9,61.9,32.0,33.1,41.7,46.0,32.2,32.1,37.6,42.4,48.8,36.8,36.3,38.2,46.5,58.2,58.5,46.5,38.9,29.9,67.2,49.7,39.7,25.6,56.7,43.1,34.8,28.9,83.6,55.7,85.9,31.000000,38.000000,33.000000,36.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--02:52:36,37.3,38.2,39.8,51.3,75.3,33.2,33.7,32.3,51.7,77.2,51.6,51.4,52.9,61.9,32.0,33.1,41.7,46.0,32.2,32.1,37.6,42.4,48.8,36.8,36.3,38.2,46.5,58.2,58.5,46.5,38.9,29.9,67.2,49.7,39.7,25.6,56.7,43.1,34.8,28.9,83.6,55.7,85.9,31.000000,38.000000,33.000000,36.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--02:56:12,37.3,38.2,39.8,51.3,75.3,33.2,33.7,32.3,51.7,77.2,51.6,51.4,52.9,61.9,32.0,33.1,41.7,46.0,32.2,32.1,37.6,42.4,48.8,36.8,36.3,38.2,46.5,58.2,58.5,46.5,38.9,29.9,67.2,49.7,39.7,25.6,56.7,43.1,34.8,28.9,83.6,55.7,85.9,31.000000,38.000000,33.000000,36.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--02:59:48,37.3,38.2,39.8,51.3,75.3,33.2,33.7,32.3,51.7,77.2,51.6,51.4,52.9,61.9,32.0,33.1,41.7,46.0,32.2,32.1,37.6,42.4,48.8,36.8,36.3,38.2,46.5,58.2,58.5,46.5,38.9,29.9,67.2,49.7,39.7,25.6,56.7,43.1,34.8,28.9,83.6,55.7,85.9,31.000000,38.000000,33.000000,36.000000,29.000000,31.000000,32.000000,33.000000
2019-01-15--03:03:24,37.6,38.5,39.9,51.3,75.3,33.4,33.7,32.3,51.7,77.2,51.6,51.4,52.9,61.9,32.1,33.2,41.7,46.0,32.2,32.1,37.7,42.4,48.8,36.7,36.3,38.2,46.5,58.1,58.5,46.4,38.9,29.8,67.2,49.7,39.7,25.4,56.7,43.0,34.7,28.7,83.7,56.3,85.8,31.000000,36.000000,31.000000,35.000000,28.000000,31.000000,32.000000,33.000000
2019-01-15--03:07:00,37.6,38.5,39.9,51.3,75.3,33.4,33.7,32.3,51.7,77.2,51.6,51.4,52.9,61.9,32.1,33.2,41.7,46.0,32.2,32.1,37.7,42.4,48.8,36.7,36.3,38.2,46.5,58.1,58.5,46.4,38.9,29.8,67.2,49.7,39.7,25.4,56.7,43.0,34.7,28.7,83.7,56.3,85.8,31.000000,36.000000,31.000000,35.000000,28.000000,31.000000,32.000000,33.000000
2019-01-15--03:10:36,37.6,38.5,39.9,51.3,75.3,33.4,33.7,32.3,51.7,77.2,51.6,51.4,52.9,61.9,32.1,33.2,41.7,46.0,32.2,32.1,37.7,42.4,48.8,36.7,36.3,38.2,46.5,58.1,58.5,46.4,38.9,29.8,67.2,49.7,39.7,25.4,56.7,43.0,34.7,28.7,83.7,56.3,85.8,31.000000,36.000000,31.000000,35.000000,28.000000,31.000000,32.000000,33.000000
2019-01-15--03:14:12,37.6,38.5,39.9,51.3,75.3,33.4,33.7,32.3,51.7,77.2,51.6,51.4,52.9,61.9,32.1,33.2,41.7,46.0,32.2,32.1,37.7,42.4,48.8,36.7,36.3,38.2,46.5,58.1,58.5,46.4,38.9,29.8,67.2,49.7,39.7,25.4,56.7,43.0,34.7,28.7,83.7,56.3,85.8,31.000000,36.000000,31.000000,35.000000,28.000000,31.000000,32.000000,33.000000
2019-01-15--03:17:48,37.5,38.4,39.9,51.3,75.2,33.4,33.8,32.3,51.6,77.2,51.6,51.4,52.9,61.9,32.1,33.2,41.7,46.0,32.3,32.2,37.7,42.4,48.8,36.4,36.1,38.2,46.4,58.0,58.5,46.3,38.9,29.8,67.2,49.7,39.7,25.3,56.6,43.0,34.8,28.8,83.8,56.4,87.4,33.000000,37.000000,33.000000,36.000000,28.000000,31.000000,32.000000,35.000000
2019-01-15--03:21:24,37.5,38.4,39.9,51.3,75.2,33.4,33.8,32.3,51.6,77.2,51.6,51.4,52.9,61.9,32.1,33.2,41.7,46.0,32.3,32.2,37.7,42.4,48.8,36.4,36.1,38.2,46.4,58.0,58.5,46.3,38.9,29.8,67.2,49.7,39.7,25.3,56.6,43.0,34.8,28.8,83.8,56.4,87.4,33.000000,37.000000,33.000000,36.000000,28.000000,31.000000,32.000000,35.000000
2019-01-15--03:25:00,37.5,38.4,39.9,51.3,75.2,33.4,33.8,32.3,51.6,77.2,51.6,51.4,52.9,61.9,32.1,33.2,41.7,46.0,32.3,32.2,37.7,42.4,48.8,36.4,36.1,38.2,46.4,58.0,58.5,46.3,38.9,29.8,67.2,49.7,39.7,25.3,56.6,43.0,34.8,28.8,83.8,56.4,87.4,33.000000,37.000000,33.000000,36.000000,28.000000,31.000000,32.000000,35.000000
2019-01-15--03:28:36,37.5,38.4,39.9,51.3,75.2,33.4,33.8,32.3,51.6,77.2,51.6,51.4,52.9,61.9,32.1,33.2,41.7,46.0,32.3,32.2,37.7,42.4,48.8,36.4,36.1,38.2,46.4,58.0,58.5,46.3,38.9,29.8,67.2,49.7,39.7,25.3,56.6,43.0,34.8,28.8,83.8,56.4,87.4,33.000000,37.000000,33.000000,36.000000,28.000000,31.000000,32.000000,35.000000
2019-01-15--03:32:12,37.4,38.3,39.8,51.3,75.3,33.2,33.7,32.3,51.6,77.1,51.6,51.4,52.9,61.8,32.0,33.1,41.7,46.0,32.3,32.2,37.6,42.4,48.8,36.6,36.0,38.2,46.4,58.0,58.4,46.4,39.0,29.9,67.2,49.6,39.7,25.3,56.6,43.1,34.9,28.9,83.9,56.7,87.5,33.000000,38.000000,34.000000,36.000000,29.000000,31.000000,32.000000,35.000000
2019-01-15--03:35:48,37.4,38.3,39.8,51.3,75.3,33.2,33.7,32.3,51.6,77.1,51.6,51.4,52.9,61.8,32.0,33.1,41.7,46.0,32.3,32.2,37.6,42.4,48.8,36.6,36.0,38.2,46.4,58.0,58.4,46.4,39.0,29.9,67.2,49.6,39.7,25.3,56.6,43.1,34.9,28.9,83.9,56.7,87.5,33.000000,38.000000,34.000000,36.000000,29.000000,31.000000,32.000000,35.000000
2019-01-15--03:39:24,37.4,38.3,39.8,51.3,75.3,33.2,33.7,32.3,51.6,77.1,51.6,51.4,52.9,61.8,32.0,33.1,41.7,46.0,32.3,32.2,37.6,42.4,48.8,36.6,36.0,38.2,46.4,58.0,58.4,46.4,39.0,29.9,67.2,49.6,39.7,25.3,56.6,43.1,34.9,28.9,83.9,56.7,87.5,33.000000,38.000000,34.000000,36.000000,29.000000,31.000000,32.000000,35.000000
2019-01-15--03:43:00,37.4,38.3,39.8,51.3,75.3,33.2,33.7,32.3,51.6,77.1,51.6,51.4,52.9,61.8,32.0,33.1,41.7,46.0,32.3,32.2,37.6,42.4,48.8,36.6,36.0,38.2,46.4,58.0,58.4,46.4,39.0,29.9,67.2,49.6,39.7,25.3,56.6,43.1,34.9,28.9,83.9,56.7,87.5,33.000000,38.000000,34.000000,36.000000,29.000000,31.000000,32.000000,35.000000
2019-01-15--03:46:36,37.8,38.8,40.0,51.2,75.3,33.6,33.8,32.3,51.5,77.1,51.6,51.4,52.9,61.8,32.1,33.2,41.6,45.9,32.2,32.2,37.7,42.4,48.8,36.6,36.1,38.2,46.4,57.9,58.4,46.2,38.8,29.9,67.2,49.6,39.7,25.1,56.6,43.0,34.8,28.7,84.2,57.5,87.5,31.000000,36.000000,31.000000,36.000000,28.000000,31.000000,32.000000,34.000000
2019-01-15--03:50:12,37.8,38.8,40.0,51.2,75.3,33.6,33.8,32.3,51.5,77.1,51.6,51.4,52.9,61.8,32.1,33.2,41.6,45.9,32.2,32.2,37.7,42.4,48.8,36.6,36.1,38.2,46.4,57.9,58.4,46.2,38.8,29.9,67.2,49.6,39.7,25.1,56.6,43.0,34.8,28.7,84.2,57.5,87.5,31.000000,36.000000,31.000000,36.000000,28.000000,31.000000,32.000000,34.000000
2019-01-15--03:53:48,37.8,38.8,40.0,51.2,75.3,33.6,33.8,32.3,51.5,77.1,51.6,51.4,52.9,61.8,32.1,33.2,41.6,45.9,32.2,32.2,37.7,42.4,48.8,36.6,36.1,38.2,46.4,57.9,58.4,46.2,38.8,29.9,67.2,49.6,39.7,25.1,56.6,43.0,34.8,28.7,84.2,57.5,87.5,31.000000,36.000000,31.000000,36.000000,28.000000,31.000000,32.000000,34.000000
2019-01-15--03:57:24,37.8,38.8,40.0,51.2,75.3,33.6,33.8,32.3,51.5,77.1,51.6,51.4,52.9,61.8,32.1,33.2,41.6,45.9,32.2,32.2,37.7,42.4,48.8,36.6,36.1,38.2,46.4,57.9,58.4,46.2,38.8,29.9,67.2,49.6,39.7,25.1,56.6,43.0,34.8,28.7,84.2,57.5,87.5,31.000000,36.000000,31.000000,36.000000,28.000000,31.000000,32.000000,34.000000
2019-01-15--04:01:00,37.7,38.7,39.9,51.2,75.2,33.7,33.8,32.3,51.5,77.1,51.5,51.4,52.9,61.8,32.1,33.2,41.6,45.9,32.1,32.1,37.7,42.4,48.7,36.3,35.9,38.2,46.4,57.9,58.4,45.8,38.7,29.8,67.1,49.6,39.7,24.9,56.5,42.7,34.6,28.4,84.7,57.6,87.6,32.000000,35.000000,32.000000,36.000000,28.000000,31.000000,32.000000,34.000000
2019-01-15--04:04:36,37.7,38.7,39.9,51.2,75.2,33.7,33.8,32.3,51.5,77.1,51.5,51.4,52.9,61.8,32.1,33.2,41.6,45.9,32.1,32.1,37.7,42.4,48.7,36.3,35.9,38.2,46.4,57.9,58.4,45.8,38.7,29.8,67.1,49.6,39.7,24.9,56.5,42.7,34.6,28.4,84.7,57.6,87.6,32.000000,35.000000,32.000000,36.000000,28.000000,31.000000,32.000000,34.000000
2019-01-15--04:08:12,37.7,38.7,39.9,51.2,75.2,33.7,33.8,32.3,51.5,77.1,51.5,51.4,52.9,61.8,32.1,33.2,41.6,45.9,32.1,32.1,37.7,42.4,48.7,36.3,35.9,38.2,46.4,57.9,58.4,45.8,38.7,29.8,67.1,49.6,39.7,24.9,56.5,42.7,34.6,28.4,84.7,57.6,87.6,32.000000,35.000000,32.000000,36.000000,28.000000,31.000000,32.000000,34.000000
2019-01-15--04:11:48,37.7,38.7,39.9,51.2,75.2,33.7,33.8,32.3,51.5,77.1,51.5,51.4,52.9,61.8,32.1,33.2,41.6,45.9,32.1,32.1,37.7,42.4,48.7,36.3,35.9,38.2,46.4,57.9,58.4,45.8,38.7,29.8,67.1,49.6,39.7,24.9,56.5,42.7,34.6,28.4,84.7,57.6,87.6,32.000000,35.000000,32.000000,36.000000,28.000000,31.000000,32.000000,34.000000
2019-01-15--04:15:24,37.9,38.8,40.1,51.2,75.3,33.9,33.9,32.3,51.5,77.1,51.4,51.4,52.8,61.8,32.1,33.2,41.6,45.9,32.1,32.0,37.7,42.4,48.7,35.9,35.6,38.2,46.3,57.8,58.3,45.6,38.5,29.8,67.1,49.6,39.7,24.8,56.4,42.5,34.5,28.4,85.4,58.7,88.3,32.000000,35.000000,32.000000,36.000000,28.000000,31.000000,32.000000,34.000000
2019-01-15--04:19:00,37.9,38.8,40.1,51.2,75.3,33.9,33.9,32.3,51.5,77.1,51.4,51.4,52.8,61.8,32.1,33.2,41.6,45.9,32.1,32.0,37.7,42.4,48.7,35.9,35.6,38.2,46.3,57.8,58.3,45.6,38.5,29.8,67.1,49.6,39.7,24.8,56.4,42.5,34.5,28.4,85.4,58.7,88.3,32.000000,35.000000,32.000000,36.000000,28.000000,31.000000,32.000000,34.000000
2019-01-15--04:22:36,37.9,38.8,40.1,51.2,75.3,33.9,33.9,32.3,51.5,77.1,51.4,51.4,52.8,61.8,32.1,33.2,41.6,45.9,32.1,32.0,37.7,42.4,48.7,35.9,35.6,38.2,46.3,57.8,58.3,45.6,38.5,29.8,67.1,49.6,39.7,24.8,56.4,42.5,34.5,28.4,85.4,58.7,88.3,32.000000,35.000000,32.000000,36.000000,28.000000,31.000000,32.000000,34.000000
2019-01-15--04:26:12,37.9,38.8,40.1,51.2,75.3,33.9,33.9,32.3,51.5,77.1,51.4,51.4,52.8,61.8,32.1,33.2,41.6,45.9,32.1,32.0,37.7,42.4,48.7,35.9,35.6,38.2,46.3,57.8,58.3,45.6,38.5,29.8,67.1,49.6,39.7,24.8,56.4,42.5,34.5,28.4,85.4,58.7,88.3,32.000000,35.000000,32.000000,36.000000,28.000000,31.000000,32.000000,34.000000
